127.0.0.1 - - [13/Jan/2026:07:31:16 +0000] "GET /bienvenido-a-sanacin-alternativa HTTP/1.0" 404 207 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
127.0.0.1 - - [14/Jan/2026:22:03:21 +0000] "GET /atom.xml HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:23:35:10 +0000] "GET /sitemaps.xml HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:23:56:36 +0000] "GET /favicon.ico HTTP/1.0" 404 207 "http://72.62.83.15:80/favicon.ico" "Go-http-client/1.1"
127.0.0.1 - - [14/Jan/2026:23:56:36 +0000] "GET /robots.txt HTTP/1.0" 404 207 "http://72.62.83.15:80/robots.txt" "Go-http-client/1.1"
127.0.0.1 - - [15/Jan/2026:00:15:13 +0000] "GET /sitemap.xml.gz HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:00:52:26 +0000] "GET /sitemap.xml.gz HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:01:38:45 +0000] "GET / HTTP/1.0" 302 199 "https://72.62.83.15/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:01:38:45 +0000] "GET /index HTTP/1.0" 200 10951 "https://sanacionalternativa.com.mx/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:01:38:46 +0000] "GET /favicon.ico HTTP/1.0" 404 207 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:02:07:16 +0000] "GET / HTTP/1.0" 302 199 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:02:08:19 +0000] "GET / HTTP/1.0" 302 199 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:02:08:26 +0000] "GET /index HTTP/1.0" 200 10951 "https://sanacionalternativa.com.mx/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:02:08:36 +0000] "GET /favicon.ico HTTP/1.0" 404 207 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:02:15:32 +0000] "HEAD / HTTP/1.0" 302 0 "-" "Go-http-client/1.1"
127.0.0.1 - - [15/Jan/2026:02:15:33 +0000] "HEAD /index HTTP/1.0" 200 0 "https://sanacionalternativa.com.mx.:443/" "Go-http-client/1.1"
127.0.0.1 - - [15/Jan/2026:05:28:19 +0000] "GET / HTTP/1.0" 302 199 "http://72.62.83.15:80/" "Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity"
127.0.0.1 - - [15/Jan/2026:05:28:20 +0000] "GET /index HTTP/1.0" 200 10951 "-" "Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity"
127.0.0.1 - - [15/Jan/2026:06:43:45 +0000] "GET /sitemap.xml HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:06:48:31 +0000] "GET /atom.xml HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:07:44:46 +0000] "GET /sitemaps.xml HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:08:42:50 +0000] "GET / HTTP/1.0" 302 199 "-" "Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity"
127.0.0.1 - - [15/Jan/2026:08:42:50 +0000] "GET /index HTTP/1.0" 200 10951 "-" "Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity"
127.0.0.1 - - [15/Jan/2026:09:09:35 +0000] "GET /sitemap.txt HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:09:31:59 +0000] "GET /atom.xml HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:10:02:21 +0000] "GET /sitemap.xml HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:10:07:21 +0000] "GET /robots.txt HTTP/1.0" 404 207 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
127.0.0.1 - - [15/Jan/2026:10:07:21 +0000] "GET /static/anuncios/imagen02.jpg HTTP/1.0" 200 0 "-" "Googlebot-Image/1.0"
127.0.0.1 - - [15/Jan/2026:10:40:34 +0000] "GET /sitemap.txt HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:11:12:17 +0000] "GET /robots.txt HTTP/1.0" 404 207 "-" "Mozilla/5.0 (compatible; MJ12bot/v2.0.4; http://mj12bot.com/)"
127.0.0.1 - - [15/Jan/2026:11:12:18 +0000] "GET / HTTP/1.0" 302 199 "-" "Mozilla/5.0 (compatible; MJ12bot/v2.0.4; http://mj12bot.com/)"
127.0.0.1 - - [15/Jan/2026:11:12:19 +0000] "GET /index HTTP/1.0" 200 10951 "-" "Mozilla/5.0 (compatible; MJ12bot/v2.0.4; http://mj12bot.com/)"
127.0.0.1 - - [15/Jan/2026:12:37:20 +0000] "GET /static/anuncios/imagen05.jpg HTTP/1.0" 200 0 "-" "Googlebot-Image/1.0"
127.0.0.1 - - [15/Jan/2026:14:12:17 +0000] "GET /static/anuncios/imagen08.jpg HTTP/1.0" 200 0 "-" "Googlebot-Image/1.0"
127.0.0.1 - - [15/Jan/2026:15:08:21 +0000] "GET /static/img/fondo03.jpg HTTP/1.0" 304 0 "-" "Googlebot-Image/1.0"
127.0.0.1 - - [15/Jan/2026:15:14:42 +0000] "GET /robots.txt HTTP/1.0" 404 207 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
127.0.0.1 - - [15/Jan/2026:16:08:18 +0000] "GET /static/anuncios/imagen04.jpg HTTP/1.0" 200 0 "-" "Googlebot-Image/1.0"
127.0.0.1 - - [15/Jan/2026:16:27:03 +0000] "GET /static/anuncios/imagen06.jpg HTTP/1.0" 200 0 "-" "Googlebot-Image/1.0"
127.0.0.1 - - [15/Jan/2026:16:59:50 +0000] "GET /static/anuncios/imagen01.jpg HTTP/1.0" 200 0 "-" "Googlebot-Image/1.0"
127.0.0.1 - - [15/Jan/2026:17:38:20 +0000] "GET /static/anuncios/imagen03.jpg HTTP/1.0" 200 0 "-" "Googlebot-Image/1.0"
127.0.0.1 - - [15/Jan/2026:19:26:33 +0000] "GET /static/favicon.ico HTTP/1.0" 304 0 "-" "Googlebot-Image/1.0"
127.0.0.1 - - [15/Jan/2026:20:19:34 +0000] "GET / HTTP/1.0" 302 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:19:34 +0000] "GET /index HTTP/1.0" 200 10951 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:19:35 +0000] "GET /static/anuncios/imagen01.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:19:35 +0000] "GET /static/img/fondo03.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:19:35 +0000] "GET /static/anuncios/imagen03.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:19:35 +0000] "GET /static/anuncios/imagen02.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:19:35 +0000] "GET /static/img/fondo01.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:19:35 +0000] "GET /favicon.ico HTTP/1.0" 404 207 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:33:53 +0000] "GET / HTTP/1.0" 302 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:33:53 +0000] "GET /index HTTP/1.0" 200 10951 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:33:54 +0000] "GET /static/img/fondo03.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:33:54 +0000] "GET /static/anuncios/imagen01.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:33:54 +0000] "GET /static/anuncios/imagen03.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:33:54 +0000] "GET /static/img/fondo01.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:33:54 +0000] "GET /static/anuncios/imagen02.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:39:49 +0000] "GET /index HTTP/1.0" 200 10951 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:39:50 +0000] "GET /static/anuncios/imagen01.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:39:50 +0000] "GET /static/anuncios/imagen02.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:39:50 +0000] "GET /static/anuncios/imagen03.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:39:50 +0000] "GET /static/img/fondo01.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:20:39:50 +0000] "GET /static/img/fondo03.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [15/Jan/2026:21:17:10 +0000] "GET /sitemap.xml HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)"
127.0.0.1 - - [15/Jan/2026:21:17:10 +0000] "GET /robots.txt HTTP/1.0" 404 207 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; robots.txt; +https://openai.com/searchbot"
127.0.0.1 - - [15/Jan/2026:21:56:34 +0000] "GET /static/anuncios/imagen07.jpg HTTP/1.0" 304 0 "-" "Googlebot-Image/1.0"
